,epoch,D_loss,G_loss,E_loss
152,153,3.9526486173002695e-07,5.975762225687504,6.116925422102213
153,154,3.978532843174065e-07,5.964226081967354,6.138269077986479
154,155,3.802914285699899e-07,5.9727905206382275,6.162302043288946
155,156,3.5841299150796146e-07,5.997459396719933,6.171110104769468
156,157,3.3687494638279247e-07,6.0361912697553635,6.197187144309282
157,158,3.147370022382745e-07,6.0707364566624165,6.217671178281307
158,159,2.8218378100852703e-07,6.109121382236481,6.2331454530358315
159,160,2.6767818939177346e-07,6.139606520533562,6.260858461260796
160,161,2.6499724148365544e-07,6.164972346276045,6.281943146139383
161,162,2.563913601427714e-07,6.188525065779686,6.296282887458801
162,163,2.4782743679452324e-07,6.206333916634321,6.303459282964468
163,164,2.2628732798679607e-07,6.221232499927282,6.325251195579767
164,165,2.175693992745309e-07,6.229545246809721,6.340792495757341
165,166,2.0474819228955e-07,6.2475227676332,6.341437119990587
166,167,1.9601134781943585e-07,6.267888974398375,6.35790229216218
167,168,1.8836880966155434e-07,6.286277033388615,6.387535527348518
168,169,1.8090780407042928e-07,6.285351812839508,6.420712437480688
169,170,1.8024302561592265e-07,6.286088112741709,6.424808323383331
170,171,1.683647858907733e-07,6.303645294159651,6.467315819114447
171,172,1.7058928958313402e-07,6.316617269068956,6.461013834923506
172,173,1.6952433201655737e-07,6.350724272429943,6.470985729247332
173,174,1.5977842926506725e-07,6.395360205322504,6.5044857412576675
174,175,1.438127956721047e-07,6.421495176851749,6.534543875604868
175,176,1.387717706302638e-07,6.430052705109119,6.547570552676916
176,177,1.2143753103099897e-07,6.44501880183816,6.5697650127112865
177,178,1.0474637068824677e-07,6.4712916277348995,6.587150573730469
178,179,1.008286329984287e-07,6.497674141079187,6.628269825130701
179,180,1.0250149751200865e-07,6.5236719362437725,6.614562053233385
180,181,1.005527537900619e-07,6.560920085757971,6.635373722761869
181,182,9.915346715905216e-08,6.592864491045475,6.682568918913603
182,183,9.693260250021041e-08,6.626284323632717,6.7081056125462055
183,184,9.696886249521697e-08,6.658386893570423,6.7564641162753105
184,185,9.558121716324308e-08,6.679910339415073,6.790445104241371
185,186,9.021131819331174e-08,6.703716799616814,6.827931582927704
186,187,9.167960668410302e-08,6.71267818659544,6.830721482634544
187,188,7.767084170273719e-08,6.720513366162777,6.880183607339859
188,189,8.734398476706318e-08,6.724466525018215,6.848433367908001
189,190,8.278887153601033e-08,6.738760128617287,6.874965183436871
190,191,7.973090782043002e-08,6.756613679230213,6.88142778724432
191,192,7.754593756015282e-08,6.767906054854393,6.880145832896233
192,193,7.998508116946468e-08,6.772539518773556,6.87033623456955
193,194,7.914373806316988e-08,6.783131197094917,6.884009778499603
194,195,7.821229419668896e-08,6.797143906354904,6.894186474382877
195,196,7.0205709190585e-08,6.80522844940424,6.914406016469002
196,197,7.03124232170893e-08,6.818798549473286,6.9144082590937614
197,198,6.634945165506778e-08,6.83818656206131,6.921848803758621
198,199,5.6922357744015883e-08,6.860052451491356,6.9355030581355095
199,200,4.7889014198609914e-08,6.875032693147659,6.937342248857021
200,201,2.4911541135486104e-08,6.901693776249886,6.941310733556747
201,202,1.4748364224326238e-08,6.922553278505802,6.941051334142685
202,203,1.1603574559537755e-08,6.950682729482651,6.942411839962006
203,204,9.927557949318544e-09,6.975904710590839,6.94358641654253
204,205,9.543872383360741e-09,7.002440929412842,6.946396246552467
205,206,6.685755461408038e-09,7.0383090898394585,6.955630868673325
206,207,9.34402616913077e-09,7.065349765121937,6.950528539717197
207,208,5.189212404395349e-09,7.0962831526994705,6.95838625729084
208,209,6.052140970672082e-09,7.118016518652439,6.960987865924835
209,210,6.01952040990561e-09,7.138719581067562,6.967214047908783
210,211,8.593753772836998e-09,7.143911436200142,6.953223310410976
211,212,7.139653918422639e-09,7.162406340241432,6.956541322171688
212,213,6.0788193680105795e-09,7.177466556429863,6.957538656890392
213,214,6.609357851815323e-09,7.191461533308029,6.958167441189289
214,215,4.863492075973634e-09,7.227306194603443,6.973521284759045
215,216,5.517479242478189e-09,7.227098152041435,6.9678614512085915
216,217,5.9209311742804485e-09,7.254857644438744,6.976282477378845
217,218,2.1060257316286163e-09,7.279040768742561,6.97072933614254
218,219,4.0427641603314746e-09,7.2941552847623825,6.9694614335894585
219,220,5.392454140336345e-09,7.303187049925327,6.96299671381712
220,221,6.285577774738614e-09,7.32307530939579,6.964522533118725
221,222,3.838794831057674e-09,7.339110694825649,6.96298722922802
222,223,2.6874959460545383e-09,7.365543827414513,6.965788781642914
223,224,3.1851713818559224e-09,7.38232546299696,6.966194584965706
224,225,2.517602357057086e-09,7.409449592232704,6.966206319630146
225,226,2.398640453144321e-09,7.4378760159015656,6.970225602388382
226,227,3.264479286066782e-09,7.462090499699116,6.977743603289127
227,228,9.10222227885199e-10,7.497427716851234,6.985070586204529
228,229,6.732685623204657e-10,7.524692207574844,6.997246779501438
229,230,3.678238749715325e-09,7.517787039279938,6.982321567833424
230,231,8.385540448867593e-10,7.546758785843849,6.988173000514507
231,232,7.649456174822072e-10,7.56925193965435,6.9934408739209175
232,233,3.7221370144044363e-09,7.552385367453098,6.975079573690891
233,234,9.549693615095237e-10,7.584714449942112,6.982709586620331
234,235,2.264277800412967e-09,7.597533531486988,6.990066677331924
235,236,1.3963774083422878e-09,7.596776843070984,6.972011595964432
236,237,2.415860231590357e-09,7.6088778376579285,6.973957814276218
237,238,1.60701635538215e-09,7.626026399433613,6.976508371531963
238,239,1.968388859676859e-09,7.63949828594923,6.977268807590008
239,240,2.3770550885721803e-09,7.671462282538414,6.996773891150951
240,241,1.1417189136383316e-09,7.679377295076847,6.975366562604904
241,242,1.8522160946925909e-09,7.69092570245266,6.981323540210724
242,243,6.784829966735226e-10,7.720145411789417,6.987678728997707
243,244,2.265611694779457e-09,7.73070003837347,6.99052444845438
244,245,6.314318053883897e-10,7.746398948132992,6.988818004727364
245,246,6.418606774555302e-10,7.775853991508484,7.002009227871895
246,247,1.5902816573364412e-09,7.7680642530322075,6.978719554841518
247,248,1.2364276220705114e-09,7.797004662454128,6.987511083483696
248,249,8.790568735168175e-10,7.813879534602165,6.98879849165678
249,250,1.3553895189359622e-09,7.821801103651524,6.98733751475811
250,251,1.1846470440897428e-09,7.852760404348373,6.997967824339867
251,252,7.593673806080559e-10,7.874689623713493,6.992524474859238
252,253,5.095595251086368e-10,7.897507458925247,7.000798508524895
253,254,1.0407043876843602e-09,7.901485100388527,6.989176534116268
254,255,3.258416126977401e-10,7.947254352271557,7.0050161853432655
255,256,3.434251757755344e-10,7.971381641924381,7.009167775511742
256,257,1.3899503250843284e-09,7.951483301818371,6.996923230588436
257,258,4.934311567195496e-10,7.990577593445778,6.993733286857605
258,259,2.712719342776518e-10,8.025833070278168,7.006788842380047
259,260,1.7826095016337112e-10,8.053233571350574,7.0215479880571365
260,261,1.567119865624432e-09,8.045992955565453,7.030044265091419
261,262,7.00553395133717e-10,8.029157191514969,6.985634624958038
262,263,8.803907934704785e-10,8.045259580016136,6.994043968617916
263,264,1.9463185371108166e-10,8.091137140989304,7.0097818076610565
264,265,2.094262985686407e-10,8.111197650432587,7.0217780992388725
265,266,2.8921929608183294e-10,8.118622399866581,7.012117117643356
266,267,1.697116949251655e-09,8.089930146932602,7.000259466469288
267,268,3.201421120389847e-10,8.13219703733921,6.998125188052654
268,269,2.219166921621843e-10,8.158824048936367,7.00666194409132
269,270,1.9851236388208904e-10,8.177791975438595,7.011327363550663
270,271,2.7284839220886176e-10,8.1853162124753,7.005205385386944
271,272,1.8410596477240818e-09,8.139983355998993,7.009989336133003
272,273,9.411450296393023e-10,8.164319537580013,6.998783268034458
273,274,2.2943518114028338e-10,8.194383814930916,7.0016965046525
274,275,1.3278621778523014e-10,8.23328910768032,7.028983123600483
275,276,1.093818889630338e-10,8.254821866750717,7.044861271977425
276,277,1.2187228223131674e-10,8.267042472958565,7.0400881469249725
277,278,1.4502194892011822e-09,8.192885808646679,7.006481371819973
278,279,2.806094125508765e-10,8.246040545403957,7.0022789016366005
279,280,1.818989274525798e-10,8.281823247671127,7.015267580747604
280,281,7.021298221651651e-10,8.304563418030739,7.034559823572636
281,282,3.5931101572805185e-10,8.269636206328869,7.001318648457527
282,283,6.18456349175435e-10,8.295620806515217,6.998318448662758
283,284,1.6734701395893642e-10,8.34087136387825,7.012911751866341
284,285,9.822542171994408e-11,8.389582328498363,7.033533364534378
285,286,1.3145229251897844e-10,8.406417831778526,7.0315117090940475
286,287,1.0368238938848057e-10,8.422288306057453,7.030414693057537
287,288,3.0704538401832987e-10,8.440290577709675,7.032624810934067
288,289,1.0082050964487638e-09,8.379512161016464,7.00912818312645
289,290,1.7486550304545573e-10,8.432080380618572,7.005957707762718
290,291,1.1095834667740334e-10,8.457579247653484,7.018731288611889
291,292,1.1823430342422503e-10,8.47791814059019,7.027145378291607
292,293,1.2974244055410228e-09,8.44388221949339,7.109630972146988
293,294,4.2770501116479176e-10,8.436449714004993,6.994621261954308
294,295,2.546584994744458e-10,8.474064372479916,7.001295238733292
295,296,2.5829647838995773e-10,8.49145295470953,6.999833032488823
296,297,6.257322872739793e-10,8.494370423257351,7.016995318233967
297,298,1.4551914306795005e-10,8.517802625894547,7.0067852437496185
298,299,1.1459632483397375e-10,8.557536885142326,7.015246741473675
299,300,8.913047491905524e-11,8.583451323211193,7.026644729077816
300,301,9.640643220797801e-11,8.597448527812958,7.024726867675781
301,302,9.385984245683862e-10,8.592630714178085,7.047928176820278
302,303,3.619788615984859e-10,8.549999691545963,7.009030044078827
303,304,1.4915712057399916e-10,8.596737295389175,7.008019842207432
304,305,1.29148238761298e-10,8.617723755538464,7.01288416236639
305,306,1.2914823919497886e-10,8.631896875798702,7.013385161757469
306,307,9.822542139468343e-11,8.649612598121166,7.017864465713501
307,308,1.0028694270424604e-10,8.662305645644665,7.022095292806625
308,309,1.1277733405349114e-09,8.646481394767761,7.043924398720264
309,310,5.220499180516591e-10,8.595064274966717,6.990290924906731
310,311,1.4915712133294068e-10,8.646522551774979,7.001027911901474
311,312,9.458744280443215e-11,8.679228231310844,7.013632841408253
312,313,8.367350714209854e-11,8.695683881640434,7.019765771925449
313,314,8.027806056628423e-11,8.70769377052784,7.025934845209122
314,315,7.094058240147971e-11,8.720242537558079,7.026750206947327
315,316,8.36735069252581e-11,8.726073056459427,7.029389470815659
316,317,6.912159299793386e-11,8.738387271761894,7.026632554829121
317,318,8.549249643722417e-11,8.745729856193066,7.026410385966301
318,319,1.0004440800098768e-09,8.699206463992596,7.05523207038641
319,320,5.384208191057047e-10,8.671859331429005,7.020067498087883
320,321,1.3278621778523014e-10,8.729217983782291,7.008204452693462
321,322,8.00355282265866e-11,8.764597959816456,7.020310260355473
322,323,7.45785604496299e-11,8.785902246832848,7.022197008132935
323,324,5.350253681930817e-10,8.728391766548157,7.026815637946129
324,325,4.1861006262917944e-10,8.731505833566189,6.99897950142622
325,326,2.9467626201564595e-10,8.739915810525417,7.0086864829063416
326,327,6.002664587178436e-11,8.805009134113789,7.023115910589695
327,328,5.8207657118759804e-11,8.836945816874504,7.02565923333168
328,329,4.5474732269720763e-11,8.853665009140968,7.038004711270332
329,330,5.5054742557382463e-11,8.866698518395424,7.035036675632
330,331,4.547473237814098e-11,8.869828276336193,7.032742239534855
331,332,4.729372167326662e-11,8.880675457417965,7.036185838282108
332,333,6.002664663072588e-11,8.887402884662151,7.033410623669624
333,334,1.3278621730818119e-09,8.771416448056698,7.078900948166847
334,335,9.276845361772673e-11,8.823104657232761,7.0075464099645615
335,336,6.912159278109342e-11,8.86445340514183,7.012289211153984
336,337,5.456967863692874e-11,8.885836631059647,7.021243162453175
337,338,6.366462532939737e-11,8.898184858262539,7.019178979098797
338,339,5.8207657118759804e-11,8.904805585741997,7.027145020663738
339,340,4.365574308301534e-11,8.918857455253601,7.023266263306141
340,341,4.365574308301534e-11,8.932772383093834,7.026906281709671
341,342,5.0931700046677464e-11,8.936355836689472,7.031383313238621
342,343,6.366462500413672e-11,8.93636854737997,7.0215785801410675
343,344,4.911271096839226e-11,8.944924138486385,7.018948368728161
344,345,5.093170015509768e-11,8.957361720502377,7.02461888641119
345,346,7.421475967410093e-10,8.926003821194172,7.0723627880215645
346,347,4.4771389059224814e-10,8.851351968944073,7.000504903495312
347,348,1.5097611008596523e-10,8.895637854933739,7.002509415149689
348,349,9.094946421418088e-11,8.92385609447956,7.008657552301884
349,350,5.456967874534896e-11,8.952718563377857,7.016494914889336
350,351,4.0017764384343846e-11,8.976881138980389,7.030101992189884
351,352,3.6379785902512785e-11,8.99483672529459,7.032249465584755
352,353,2.9103828505169793e-11,9.006715185940266,7.045965939760208
353,354,2.182787154150767e-11,9.02182286977768,7.046953916549683
354,355,3.0922817691875215e-11,9.027829341590405,7.073976896703243
355,356,6.208816783186827e-11,9.018599666655064,7.035684198141098
356,357,1.7662385911471068e-09,8.88494274765253,7.273835517466068
357,358,4.183675357104927e-11,8.94546590000391,7.009489253163338
358,359,3.092281801713587e-11,8.994833707809448,7.018042184412479
359,360,2.9103828396749576e-11,9.02039024233818,7.043285451829433
360,361,2.3646860728213093e-11,9.038333088159561,7.049274325370789
361,362,2.182787154150767e-11,9.052155785262585,7.059296153485775
362,363,3.1165349706312184e-11,9.056563131511211,7.058940343558788
363,364,3.092281780029543e-11,9.053620249032974,7.047083146870136
364,365,4.5474732161300546e-11,9.050388343632221,7.0344827845692635
365,366,1.13019867011184e-10,9.029084712266922,7.020594075322151
366,367,5.823190921431728e-10,8.970612935721874,7.002802230417728
367,368,1.675895460817936e-10,8.980644926428795,6.994114577770233
368,369,1.0186339955125384e-10,9.007539480924606,6.9985256269574165
369,370,6.730260348596778e-11,9.033102728426456,7.0049483850598335
370,371,5.2750689233382886e-11,9.053906500339508,7.006756022572517
371,372,4.18367537878897e-11,9.06961853057146,7.012288384139538
372,373,2.9103828505169793e-11,9.089861400425434,7.021413438022137
373,374,2.0008882137961814e-11,9.107263959944248,7.036988951265812
374,375,2.3646860728213093e-11,9.116094470024109,7.042575031518936
375,376,2.1827871433087453e-11,9.124348722398281,7.047240383923054
376,377,2.728483931846437e-11,9.12949238717556,7.044236861169338
377,378,8.642624339718491e-10,9.062936440110207,7.103682704269886
378,379,2.219166922706045e-10,9.007032305002213,6.998521387577057
379,380,1.0913935694859683e-10,9.04134637862444,6.998383887112141
380,381,7.457856077489056e-11,9.067608051002026,7.004921033978462
381,382,8.185451752171224e-11,9.079901613295078,7.007386617362499
382,383,5.638866793205438e-11,9.093633130192757,7.005489073693752
383,384,6.184563549217065e-11,9.105171844363213,7.012939654290676
384,385,3.8926369820644485e-10,9.099860966205597,7.053537532687187
385,386,2.0008882029541597e-10,9.01582945883274,6.996316738426685
386,387,1.3460520740561643e-10,9.065898761153221,6.996825627982616
387,388,2.717569958128607e-10,9.076769925653934,7.0129638612270355
388,389,1.3460520577931318e-10,9.062903001904488,7.016858272254467
389,390,4.5474732269720763e-11,9.105487771332264,7.004942215979099
390,391,3.092281801713587e-11,9.135441958904266,7.016483262181282
391,392,2.182787154150767e-11,9.156597137451172,7.027031265199184
392,393,1.8189892842836175e-11,9.172921679913998,7.049313120543957
393,394,2.000888224638203e-11,9.18555960804224,7.0449268370866776
394,395,1.4551914361005114e-11,9.194338962435722,7.047001227736473
395,396,1.6370903656130753e-11,9.199931181967258,7.05585078895092
396,397,1.6370903547710536e-11,9.204489812254906,7.071143917739391
397,398,2.182787154150767e-11,9.205766908824444,7.050624251365662
398,399,3.092281790871565e-11,9.199886351823807,7.042091280221939
399,400,5.820765722718002e-11,9.177931725978851,7.020790681242943
400,401,6.390715680173326e-11,9.169067569077015,7.014082960784435
401,402,8.767528180244136e-10,9.106844693422318,7.118876300752163
402,403,1.2005329315303154e-10,9.111203029751778,7.004036456346512
403,404,8.185451795539311e-11,9.13566917181015,6.997443750500679
404,405,4.7293721456426185e-11,9.15943157672882,7.002907939255238
405,406,4.5474731836039894e-11,9.175709217786789,7.012221239507198
406,407,3.2741807312261506e-11,9.19073473662138,7.007636591792107
407,408,3.092281801713587e-11,9.202556565403938,7.011033907532692
408,409,2.9103828722010228e-11,9.213285401463509,7.0134763941168785
409,410,2.5465850023338732e-11,9.220143720507622,7.020283170044422
410,411,2.752737133290134e-11,9.228757932782173,7.021847561001778
411,412,2.801243343189541e-10,9.227562673389912,7.036676310002804
412,413,6.94853908135909e-10,9.107884414494038,7.112075254321098
413,414,1.055013786836062e-10,9.144801139831543,6.994080573320389
414,415,5.456967863692874e-11,9.173344567418098,6.9995677918195724
415,416,4.18367537878897e-11,9.195169143378735,7.012764751911163
416,417,4.547473237814098e-11,9.207653991878033,7.005325376987457
417,418,5.0931700046677464e-11,9.214077472686768,7.014371119439602
418,419,6.912159299793386e-11,9.206268168985844,7.004290327429771
419,420,2.4374455307851067e-10,9.164667971432209,7.033882208168507
420,421,3.819877487237777e-11,9.188835747539997,7.024648755788803
421,422,4.1836753679469485e-11,9.213358335196972,7.014643013477325
422,423,9.458744269601194e-11,9.20267216861248,7.011574633419514
423,424,5.8207657444020455e-11,9.194392278790474,6.999703288078308
424,425,6.39071564764726e-11,9.204226948320866,7.010496765375137
425,426,6.184563592585152e-11,9.201656207442284,7.0039908066391945
426,427,3.637978568567235e-11,9.217963382601738,7.0138514786958694
427,428,2.364686083663331e-11,9.238863050937653,7.020612947642803
428,429,2.1827871433087453e-11,9.250253982841969,7.0410750061273575
429,430,1.6370903656130753e-11,9.262487195432186,7.044574439525604
430,431,1.8189892842836175e-11,9.273078322410583,7.059871643781662
431,432,4.620232586273476e-10,9.251931883394718,7.184752255678177
432,433,1.4733812965257026e-10,9.150821030139923,7.050750374794006
433,434,5.093169950457638e-11,9.191075205802917,7.019651919603348
434,435,2.5465850023338732e-11,9.225565798580647,7.014175772666931
435,436,1.6370903547710536e-11,9.244643837213516,7.022487819194794
436,437,2.1827871433087453e-11,9.256678894162178,7.035460866987705
437,438,1.4551914361005114e-11,9.265529349446297,7.03579717874527
438,439,1.8189892951256392e-11,9.274656273424625,7.034169115126133
439,440,1.4551914361005114e-11,9.281955786049366,7.051505491137505
440,441,1.4551914361005114e-11,9.291600316762924,7.049150392413139
441,442,1.0913935770753835e-11,9.299039155244827,7.070353835821152
